Order_id,Customer_id,Customer_name,Product_ID,Product_Name,Product_Category,Payment Type,QTY,Price,Datetime,Country,City,ecommerce_website_name,Payment Transaciton ID,Payment Status,Notes
DEU-30042022-uzJF-97,97,Dave Davidson,4,Crate of Plastic Forks,Utensils,Internet Banking,80,$2400,30-04-2022 11:56,United States,New York,www.flipKart.com,1653338049815etdR,Success,
AUS-02052022-etUW-43,43,Joe Kringler,13,Crate of Granulated Potatoes 6x,Consumables,card,11,$880,02-05-2022 09:04,United States,San Diego,www.flipKart.com,16533380497451nGg,Success,
CAN-08042022-7SJA-28,28,John Robinson,3,Watermelon,Consumables,Internet Banking,132,$2376,08-04-2022 09:34,China,Shanghai,www.amazon.com,1653338049813q3Gu,Failed,Expired card
JPN-13052022-ipa0-1,1,John Davidson,19,Disposable Styrofoam Cups ,Utensils,Internet Banking,154,$5390,13-05-2022 11:14,United States,San Diego,www.tatacliq.com,1653338049725E52e,Failed,Lost card
CAN-05052022-GinV-140,140,Omar Robinson,10,Box of Ensure Chocolate,Consumables,Internet Banking,127,$8890,05-05-2022 10:08,Germany,Hamburg,www.tatacliq.com,1653338049762zIA0,Failed,Lost card
AUS-19052022-I1dO-47,47,Lisa Jones,44,Styrofoam Cup Lids,Utensil,UPI,130,$5200,19-05-2022 10:23,Japan,Osaka,www.ebay.com,16533380497910AjH,Success,
AUS-09052022-lt7N-57,57,Anna Jones,8,Set of Metal Knives,Utensils,Internet Banking,48,$2400,09-05-2022 12:15,Australia,Melbourne,www.jd.com,1653338049754qS53,Success,
AUS-21052022-j5dz-142,142,Michael Jones,15,Crate of Tomato Sauce,Consumables,Wallet,20,$1400,21-05-2022 10:33,United States,San Franciso,www.amazon.com,1653338049742INu5,Failed,Expired card
AUS-06052022-5xz6-24,24,Alice Doe,24,Frozen Chicken Drumsticks,Consumables,Wallet,175,$13125,06-05-2022 08:03,Canada,Quebec,www.tatacliq.com,1653338049767ymH1,Success,
JPN-02052022-ko6R-95,95,Anna Carter,15,Crate of Tomato Sauce,Consumables,Internet Banking,129,$9030,02-05-2022 09:10,Canada,Quebec,www.flipKart.com,1653338049764Blde,Failed,Expired card
US-13042022-oUYt-17,17,John Smith,46,Fancy chopped Spinach,Consumable,Internet Banking,133,$11970,13-04-2022 07:02,Australia,Brisbane,www.tatacliq.com,1653338049742bjcH,Success,
CAN-18042022-3aYe-109,109,Helen Jones,25,Frozen Ham,Consumables,Internet Banking,79,$4740,18-04-2022 10:07,United States,San Franciso,www.tatacliq.com,1653338049799nxrV,Failed,Invalid security code
JPN-04042022-ILvq-70,70,Anna Robinson,22,Set of 10 Food Serving Scoops Large,Utensils,Internet Banking,79,$6320,04-04-2022 13:18,Canada,Toronto,www.ebay.com,1653338049724tMDO,Success,
JPN-17042022-Y9Le-19,19,Bob Doe,26,Frozen Fish,Consumables,card,107,$16692,17-04-2022 10:58,United States,San Diego,www.tatacliq.com,1653338049782egHM,Failed,Invalid security code
JPN-14052022-O0Le-44,44,John Parker,48,Diced Carrots,Consumable,Wallet,118,$8378,14-05-2022 12:05,Australia,Sydney,www.ebay.com,1653338049796k743,Failed,Invalid expiration date
AUS-22052022-mbsv-101,101,Helen Jackson,1,Crate of Bananas,Consumables,UPI,140,$4900,22-05-2022 07:23,Germany,Berlin,www.flipKart.com,1653338049768t62M,Failed,Invalid expiration date
JPN-15042022-bjW8-144,144,John Jackson,40,Whole Kernel Corn,Consumable,Wallet,94,$564,15-04-2022 12:14,United States,New York,www.amazon.com,1653338049802RpIt,Failed,Expired card
JPN-07052022-hKUb-104,104,Sam Smith,12,Box of Ensure Strawberry,Consumables,Wallet,40,$2800,07-05-2022 10:14,United States,San Diego,www.flipKart.com,1653338049809J9FZ,Success,
DEU-08052022-RcQc-7,7,Shaun Doe,18,Disposable Plastic Cups,Utensils,Internet Banking,33,$1320,08-05-2022 12:00,Canada,Quebec,www.ebay.com,1653338049780rO1x,Failed,Insufficient funds
US-10052022-P2UP-115,115,Shaun Lock,49,Black Olives,Consumable,card,147,$13524,10-05-2022 13:06,Japan,Kyoto,www.flipKart.com,165333804974063LF,Failed,Unsupported card type
DEU-21042022-5dhx-80,80,Bob Lock,17,Crate of Helm's Mayonaise ,Consumables,card,10,$260,21-04-2022 12:32,Germany,Berlin,www.jd.com,1653338049809W9Mn,Success,
CN-07052022-ZCNb-70,70,Anna Robinson,47,Sweet Peas,Consumable,Internet Banking,34,$2040,07-05-2022 11:11,Canada,Toronto,www.ebay.com,1653338049793GWrN,Success,
CN-12052022-VsvV-121,121,Bob Parker,46,Fancy chopped Spinach,Consumable,card,183,$16470,12-05-2022 11:14,Australia,Melbourne,www.flipKart.com,1653338049758MjBh,Failed,Expired card
US-14042022-GwVx-58,58,Sam Doe,10,Box of Ensure Chocolate,Consumables,card,140,$9800,14-04-2022 12:08,Australia,Melbourne,www.flipKart.com,1653338049745gPlC,Failed,Invalid expiration date
US-05052022-WxQk-20,20,Shaun Smith,17,Crate of Helm's Mayonaise ,Consumables,Internet Banking,27,$702,05-05-2022 07:15,Germany,Munich,www.jd.com,1653338049776Rgvw,Success,
CN-05052022-UJYX-15,15,Helen Doe,6,Crate of Plastic Spoons,Utensils,Wallet,122,$3660,05-05-2022 11:09,China,Chengdu,www.ebay.com,1653338049782bDb0,Success,
DEU-15042022-TrEx-78,78,Omar Jordan,26,Frozen Fish,Consumables,Wallet,16,$2496,15-04-2022 07:30,China,Chengdu,www.amazon.com,1653338049800gCyQ,Failed,Expired card
US-29032022-lIHS-35,35,Helen Smith,45,Minced Garlic,Consumable,UPI,22,$506,29-03-2022 09:05,United States,San Diego,www.ebay.com,1653338049779olu2,Success,
CAN-04042022-iSBh-77,77,Joe Parker,2,Crate of Strawberries,Consumables,card,107,$11556,04-04-2022 06:57,China,Beijing,www.flipKart.com,1653338049764Lbab,Failed,Incorrect credit card number
DEU-02052022-gyAv-113,113,Lisa O'niel,16,Crate of Clams in Gravy ,Consumables,UPI,21,$2205,02-05-2022 07:07,Germany,Berlin,www.jd.com,1653338049814PCxV,Failed,Expired card
AUS-08042022-dHBd-116,116,Sam Robinson,8,Set of Metal Knives,Utensils,UPI,63,$3150,08-04-2022 11:14,Germany,Munich,www.amazon.com,1653338049727vsD6,Failed,Insufficient funds
JPN-10042022-R9ah-84,84,Joe Robinson,11,Box of Ensure Vanilla,Consumables,Internet Banking,168,$11760,10-04-2022 09:05,Germany,Berlin,www.flipKart.com,16533380497334pXa,Failed,Expired card
AUS-13042022-GVkT-122,122,Dave Lock,40,Whole Kernel Corn,Consumable,Internet Banking,61,$366,13-04-2022 11:06,Japan,Osaka,www.tatacliq.com,1653338049727gkju,Success,
CAN-10042022-C7QC-127,127,Lisa Jackson,50,Chili Beans,Consumable,Wallet,46,$2990,10-04-2022 11:19,China,Beijing,www.ebay.com,16533380497304q2Z,Failed,Expired card
CAN-20042022-itIf-100,100,Michael Parker,19,Disposable Styrofoam Cups ,Utensils,Internet Banking,149,$5215,20-04-2022 13:16,Australia,Melbourne,www.jd.com,1653338049778cgsZ,Failed,Expired card
DEU-05052022-fVGF-101,101,Helen Jackson,17,Crate of Helm's Mayonaise ,Consumables,Wallet,126,$3276,05-05-2022 13:19,Germany,Berlin,www.tatacliq.com,16533380498081UpE,Failed,Incorrect credit card number
CAN-08052022-e6eR-36,36,Dave Doe,20,Disposable Styrofoam Bowls,Utensils,card,123,$5535,08-05-2022 13:21,Canada,Toronto,www.flipKart.com,1653338049789NnPV,Success,
CAN-02042022-xCEf-100,100,Michael Parker,7,Set of Metal Forks,Utensils,card,164,$8200,02-04-2022 13:25,Australia,Melbourne,www.jd.com,1653338049754O8LG,Success,
CAN-22052022-cL6u-101,101,Helen Jackson,22,Set of 10 Food Serving Scoops Large,Utensils,Wallet,152,$12160,22-05-2022 09:26,Germany,Berlin,www.jd.com,16533380498048K9V,Success,
US-08052022-aD03-119,119,Helen O'niel,20,Disposable Styrofoam Bowls,Utensils,card,118,$5310,08-05-2022 08:56,Canada,Quebec,www.ebay.com,1653338049766plhx,Failed,Over limit
DEU-31032022-J6JG-80,80,Bob Lock,19,Disposable Styrofoam Cups ,Utensils,Internet Banking,161,$5635,31-03-2022 11:27,Germany,Berlin,www.flipKart.com,1653338049769zR6D,Failed,Over limit
US-03042022-Bwnr-114,114,Shaun Robinson,15,Crate of Tomato Sauce,Consumables,Wallet,143,$10010,03-04-2022 07:24,Australia,Sydney,www.amazon.com,1653338049789Pai5,Failed,Unsupported card type
US-14042022-3gmA-68,68,Sam Parker,26,Frozen Fish,Consumables,Internet Banking,64,$9984,14-04-2022 12:59,China,Chengdu,www.jd.com,16533380497647kuv,Failed,Invalid expiration date
AUS-14042022-3uQk-47,47,Lisa Jones,25,Frozen Ham,Consumables,Internet Banking,173,$10380,14-04-2022 10:56,Japan,Osaka,www.amazon.com,1653338049733YrQE,Success,
AUS-06042022-cVTk-99,99,Anna Parker,9,Set of Metal Spoons,Utensils,Wallet,182,$9100,06-04-2022 11:58,Japan,Osaka,www.tatacliq.com,1653338049810JynB,Failed,Lost card
US-13042022-2OKU-113,113,Lisa O'niel,41,Sliced Jalapenos in brine ,Consumable,Internet Banking,148,$23828,13-04-2022 13:08,Germany,Berlin,www.flipKart.com,1653338049750uYkC,Failed,Insufficient funds
CAN-21042022-IKJI-112,112,Michael Lock,49,Black Olives,Consumable,UPI,198,$18216,21-04-2022 08:32,China,Beijing,www.tatacliq.com,16533380497659BmC,Failed,Insufficient funds
DEU-07052022-Jkxr-52,52,Bob Smith,22,Set of 10 Food Serving Scoops Small,Utensils,UPI,100,$6500,07-05-2022 13:00,Canada,Vancouver,www.ebay.com,1653338049778Z1Om,Failed,Invalid security code
CAN-10042022-FFcr-23,23,John Lock,23,Set of 10 Food Serving Scoops Medium,Utensils,Internet Banking,119,$8330,10-04-2022 07:32,Germany,Berlin,www.flipKart.com,1653338049766Fp62,Failed,Insufficient funds
AUS-11052022-l3S8-23,23,John Lock,11,Box of Ensure Vanilla,Consumables,UPI,31,$2170,11-05-2022 07:10,Germany,Berlin,www.tatacliq.com,16533380497597dNp,Failed,Unsupported card type
JPN-30032022-ALjM-18,18,Anna Kringler,13,Crate of Granulated Potatoes 6x,Consumables,card,118,$9440,30-03-2022 09:34,Australia,Sydney,www.tatacliq.com,1653338049819vytV,Failed,Lost card
DEU-05052022-9Tua-117,117,Sam Jackson,6,Crate of Plastic Spoons,Utensils,Wallet,45,$1350,05-05-2022 12:27,Japan,Tokyo,www.ebay.com,1653338049785CVVL,Success,
US-29032022-zQUp-57,57,Anna Jones,12,Box of Ensure Strawberry,Consumables,card,68,$4760,29-03-2022 13:21,Australia,Melbourne,www.flipKart.com,1653338049775TTyI,Success,
JPN-04052022-DLqQ-129,129,Helen Jordan,44,Styrofoam Cup Lids,Utensil,UPI,128,$5120,04-05-2022 12:11,United States,Houston,www.ebay.com,1653338049805oeC4,Failed,Insufficient funds
US-12042022-MwKa-139,139,Dave Kringler,43,Set of Whisks ,Utensil,Internet Banking,169,$10140,12-04-2022 12:21,United States,San Franciso,www.jd.com,1653338049801RxHa,Failed,Insufficient funds
AUS-22042022-x61D-19,19,Bob Doe,39,Stainless Cooking Pot Set ,Utensil,card,5,$175,22-04-2022 07:09,United States,San Diego,www.ebay.com,1653338049756M9Hm,Success,
CAN-14052022-V37z-100,100,Michael Parker,41,Sliced Jalapenos in brine ,Consumable,UPI,172,$27692,14-05-2022 08:22,Australia,Melbourne,www.amazon.com,1653338049728xetz,Success,
DEU-02042022-DyHb-26,26,John Kringler,14,Disposable Napkins ,Utensils,card,41,$1230,02-04-2022 07:30,Japan,Tokyo,www.amazon.com,1653338049729ku9s,Success,
US-04052022-ugSX-30,30,Helen Kringler,50,Chili Beans,Consumable,card,113,$7345,04-05-2022 12:16,Canada,Montreal,www.jd.com,1653338049747lWJA,Failed,Invalid expiration date
CAN-07052022-NibT-118,118,Alice O'niel,18,Disposable Plastic Cups,Utensils,UPI,75,$3000,07-05-2022 13:15,Japan,Kyoto,www.amazon.com,1653338049768ZFNs,Success,
JPN-21052022-1SpI-87,87,Dave Parker,22,Set of 10 Food Serving Scoops Small,Utensils,card,65,$4225,21-05-2022 10:16,Japan,Kyoto,www.jd.com,1653338049800wTZ0,Failed,Invalid expiration date
CN-01052022-S2Fu-125,125,Sam Jordan,43,Set of Whisks ,Utensil,card,169,$10140,01-05-2022 08:11,United States,San Diego,www.flipKart.com,1653338049749q5EU,Failed,Over limit
US-02052022-qV9B-64,64,Bob Carter,13,Crate of Granulated Potatoes 6x,Consumables,Wallet,123,$9840,02-05-2022 10:17,United States,San Diego,www.amazon.com,1653338049789MXhd,Failed,Invalid security code
DEU-02042022-A60O-66,66,Joe Lock,19,Disposable Styrofoam Cups ,Utensils,UPI,121,$4235,02-04-2022 11:00,United States,New York,www.tatacliq.com,1653338049758u3q3,Success,
JPN-16042022-zYQ4-20,20,Shaun Smith,2,Crate of Strawberries,Consumables,Wallet,111,$11988,16-04-2022 13:33,Germany,Munich,www.ebay.com,1653338049772VFJM,Failed,Invalid expiration date
AUS-09042022-lbcv-135,135,Sam Jones,49,Black Olives,Consumable,card,199,$18308,09-04-2022 11:29,Germany,Munich,www.tatacliq.com,1653338049732YoOP,Success,
AUS-21042022-l6sg-60,60,Helen Carter,14,Disposable Napkins ,Utensils,Internet Banking,154,$4620,21-04-2022 11:26,China,Shanghai,www.flipKart.com,165333804976268gQ,Success,
CN-03042022-q9ji-121,121,Bob Parker,22,Set of 10 Food Serving Scoops Large,Utensils,Internet Banking,94,$7520,03-04-2022 13:16,Australia,Melbourne,www.tatacliq.com,1653338049762pRrE,Success,
CAN-06042022-1A1D-90,90,Dave Jackson,17,Crate of Helm's Mayonaise ,Consumables,UPI,60,$1560,06-04-2022 07:02,Japan,Tokyo,www.flipKart.com,1653338049771vvz5,Success,
CN-08042022-16FE-121,121,Bob Parker,17,Crate of Helm's Mayonaise ,Consumables,Wallet,169,$4394,08-04-2022 11:29,Australia,Melbourne,www.amazon.com,1653338049734uPOr,Failed,Over limit
AUS-12052022-t1xo-71,71,Michael Robinson,10,Box of Ensure Chocolate,Consumables,Internet Banking,39,$2730,12-05-2022 07:26,Japan,Tokyo,www.ebay.com,1653338049763lrA4,Success,
CN-01052022-lvWm-115,115,Shaun Lock,41,Sliced Jalapenos in brine ,Consumable,UPI,59,$9499,01-05-2022 09:56,Japan,Kyoto,www.ebay.com,16533380498074saq,Success,
US-21042022-W0sH-66,66,Joe Lock,24,Frozen Chicken Drumsticks,Consumables,card,137,$10275,21-04-2022 08:09,United States,New York,www.jd.com,1653338049728V6RF,Failed,Unsupported card type
CAN-09052022-tQUI-98,98,Omar Doe,13,Crate of Granulated Potatoes 6x,Consumables,Wallet,198,$15840,09-05-2022 10:59,United States,New York,www.jd.com,1653338049732T4Kd,Success,
JPN-14052022-1vKk-11,11,Shaun Parker,3,Watermelon,Consumables,UPI,144,$2592,14-05-2022 07:56,China,Chengdu,www.ebay.com,1653338049729zMoi,Success,
CAN-06042022-VRU3-2,2,Helen Davidson,23,Large Capacity Blender,Device,Internet Banking,7,$1400,06-04-2022 10:18,Canada,Toronto,www.ebay.com,1653338049740SHtQ,Failed,Unsupported card type
AUS-10042022-YFLY-32,32,Anna Jackson,46,Fancy chopped Spinach,Consumable,Internet Banking,187,$16830,10-04-2022 10:12,Germany,Munich,www.jd.com,1653338049786Ofsr,Failed,Over limit
AUS-20042022-NJG4-63,63,Alice Lock,23,Set of 10 Food Serving Scoops Medium,Utensils,UPI,160,$11200,20-04-2022 10:03,United States,New York,www.ebay.com,1653338049784v6iR,Success,
DEU-09042022-cfAG-83,83,Michael Jackson,2,Crate of Strawberries,Consumables,Wallet,2,$216,09-04-2022 12:18,Germany,Hamburg,www.ebay.com,1653338049727g3VF,Failed,Invalid expiration date
JPN-06042022-b9Ql-22,22,Omar Davidson,23,Large Capacity Blender,Device,Internet Banking,169,$33800,06-04-2022 09:13,Germany,Munich,www.tatacliq.com,1653338049755Bn4Y,Success,
DEU-04052022-gSJu-17,17,John Smith,41,Sliced Jalapenos in brine ,Consumable,Internet Banking,3,$483,04-05-2022 12:09,Australia,Brisbane,www.amazon.com,16533380497274xbD,Failed,Over limit
AUS-01042022-Q7Cb-58,58,Sam Doe,8,Set of Metal Knives,Utensils,UPI,54,$2700,01-04-2022 12:30,Australia,Melbourne,www.tatacliq.com,16533380498077lPp,Success,
AUS-11042022-6gJw-53,53,Alice Carter,22,Set of 10 Food Serving Scoops Small,Utensils,Wallet,50,$3250,11-04-2022 10:00,Australia,Sydney,www.jd.com,1653338049726rjcO,Failed,Invalid security code
US-16052022-1V40-125,125,Sam Jordan,13,Crate of Granulated Potatoes 6x,Consumables,UPI,104,$8320,16-05-2022 11:17,United States,San Diego,www.flipKart.com,1653338049787TExe,Failed,Invalid expiration date
US-16052022-HFNu-48,48,Dave Jones,17,Crate of Helm's Mayonaise ,Consumables,UPI,25,$650,16-05-2022 07:57,Germany,Munich,www.jd.com,1653338049760BqzS,Success,
CN-10052022-aA78-81,81,Joe Jones,7,Set of Metal Forks,Utensils,Internet Banking,38,$1900,10-05-2022 12:03,Germany,Berlin,www.jd.com,1653338049791Wbzw,Failed,Invalid expiration date
US-11052022-yuVt-91,91,Anna Doe,22,Set of 10 Food Serving Scoops Large,Utensils,Wallet,153,$12240,11-05-2022 13:03,Germany,Hamburg,www.flipKart.com,1653338049750Z20b,Failed,Invalid expiration date
CAN-02042022-9xEq-109,109,Helen Jones,12,Box of Ensure Strawberry,Consumables,UPI,140,$9800,02-04-2022 12:05,United States,San Franciso,www.ebay.com,1653338049774Ohs5,Failed,Incorrect credit card number
CN-04042022-Nb0q-73,73,Omar Kringler,39,Stainless Cooking Pot Set ,Utensil,Internet Banking,130,$4550,04-04-2022 10:15,United States,San Diego,www.jd.com,1653338049781KVLN,Failed,Over limit
JPN-17042022-m2sr-34,34,John Jones,42,Red and Green Pepper Strips ,Consumable,Internet Banking,58,$1740,17-04-2022 08:03,Canada,Vancouver,www.flipKart.com,1653338049813OBAM,Success,
AUS-29032022-4rCw-75,75,Bob Robinson,23,Set of 10 Food Serving Scoops Medium,Utensils,Wallet,162,$11340,29-03-2022 08:20,United States,New York,www.amazon.com,1653338049751YvmS,Failed,Unsupported card type
JPN-14052022-Ahdv-17,17,John Smith,12,Box of Ensure Strawberry,Consumables,Internet Banking,6,$420,14-05-2022 12:56,Australia,Brisbane,www.tatacliq.com,16533380498151vBf,Failed,Unsupported card type
US-13042022-RoCG-136,136,Sam Davidson,22,Set of 10 Food Serving Scoops Large,Utensils,UPI,74,$5920,13-04-2022 10:22,Germany,Hamburg,www.jd.com,1653338049764LNC4,Success,
AUS-12052022-ST5P-131,131,John Carter,47,Sweet Peas,Consumable,Wallet,106,$6360,12-05-2022 08:57,Australia,Brisbane,www.amazon.com,1653338049727Mv6a,Success,
JPN-23052022-ptbB-133,133,Bob Davidson,19,Disposable Styrofoam Cups ,Utensils,card,64,$2240,23-05-2022 08:18,United States,Houston,www.tatacliq.com,16533380497763VUg,Success,
US-09042022-8One-123,123,Lisa Kringler,4,Crate of Plastic Forks,Utensils,UPI,194,$5820,09-04-2022 08:15,Japan,Tokyo,www.jd.com,1653338049734kgNs,Failed,Invalid security code
AUS-29042022-PeLl-47,47,Lisa Jones,23,Large Capacity Blender,Device,UPI,76,$15200,29-04-2022 10:18,Japan,Osaka,www.flipKart.com,1653338049788HnWk,Failed,Incorrect credit card number
CAN-15042022-mFvj-109,109,Helen Jones,6,Crate of Plastic Spoons,Utensils,card,192,$5760,15-04-2022 07:32,United States,San Franciso,www.flipKart.com,1653338049737AU44,Failed,Incorrect credit card number
US-23042022-bjzD-20,20,Shaun Smith,47,Sweet Peas,Consumable,Wallet,66,$3960,23-04-2022 10:10,Germany,Munich,www.flipKart.com,1653338049758yQgg,Failed,Invalid expiration date
CAN-15042022-btce-87,87,Dave Parker,10,Box of Ensure Chocolate,Consumables,Internet Banking,187,$13090,15-04-2022 08:58,Japan,Kyoto,www.flipKart.com,1653338049813GCwj,Failed,Expired card
AUS-19042022-nyju-19,19,Bob Doe,39,Stainless Cooking Pot Set ,Utensil,Wallet,153,$5355,19-04-2022 06:57,United States,San Diego,www.amazon.com,1653338049818eRZn,Success,
AUS-29042022-cVP2-29,29,Bob Jackson,27,Crate of Beef ,Consumables,card,81,$36450,29-04-2022 08:00,United States,San Diego,www.tatacliq.com,1653338049795SNqW,Failed,Over limit
AUS-06052022-3YCP-117,117,Sam Jackson,13,Crate of Granulated Potatoes 6x,Consumables,UPI,93,$7440,06-05-2022 13:32,Japan,Tokyo,www.tatacliq.com,1653338049791Lo80,Failed,Unsupported card type
CAN-06052022-MzPG-16,16,Michael Jordan,45,Minced Garlic,Consumable,Internet Banking,88,$2024,06-05-2022 11:58,Japan,Kyoto,www.jd.com,16533380498144C95,Failed,Invalid security code
US-29032022-eOAn-139,139,Dave Kringler,11,Box of Ensure Vanilla,Consumables,UPI,69,$4830,29-03-2022 12:28,United States,San Franciso,www.tatacliq.com,1653338049748l01N,Failed,Invalid expiration date
AUS-02042022-HBEJ-121,121,Bob Parker,2,Crate of Strawberries,Consumables,Wallet,68,$7344,02-04-2022 08:15,Australia,Melbourne,www.tatacliq.com,1653338049729NrZ5,Failed,Incorrect credit card number
CAN-05052022-ldWk-113,113,Lisa O'niel,43,Set of Whisks ,Utensil,UPI,121,$7260,05-05-2022 08:10,Germany,Berlin,www.ebay.com,1653338049758sESD,Success,
CN-09042022-IWtX-34,34,John Jones,49,Black Olives,Consumable,Internet Banking,25,$2300,09-04-2022 13:02,Canada,Vancouver,www.amazon.com,16533380497355ynV,Failed,Invalid security code
AUS-05042022-RNEs-30,30,Helen Kringler,22,Set of 10 Food Serving Scoops Small,Utensils,card,30,$1950,05-04-2022 07:15,Canada,Montreal,www.flipKart.com,1653338049745WR16,Success,
AUS-02052022-hhRh-114,114,Shaun Robinson,13,Crate of Granulated Potatoes 6x,Consumables,card,183,$14640,02-05-2022 11:28,Australia,Sydney,www.flipKart.com,1653338049760RLwi,Failed,Over limit
JPN-22052022-600A-88,88,Joe Carter,19,Disposable Styrofoam Cups ,Utensils,Wallet,56,$1960,22-05-2022 13:29,Australia,Melbourne,www.tatacliq.com,1653338049783wgfk,Success,
US-10042022-2zWI-38,38,Omar Jackson,11,Box of Ensure Vanilla,Consumables,card,28,$1960,10-04-2022 08:31,Canada,Quebec,www.amazon.com,1653338049817c72D,Success,
JPN-22052022-7Wpi-58,58,Sam Doe,41,Sliced Jalapenos in brine ,Consumable,Wallet,150,$24150,22-05-2022 11:11,Australia,Melbourne,www.amazon.com,1653338049765OKnp,Failed,Unsupported card type
AUS-01042022-Ead3-47,47,Lisa Jones,40,Whole Kernel Corn,Consumable,UPI,92,$552,01-04-2022 13:17,Japan,Osaka,www.jd.com,1653338049786YsKf,Success,
US-04052022-BBJO-8,8,Shaun Kringler,6,Crate of Plastic Spoons,Utensils,card,93,$2790,04-05-2022 07:26,Australia,Brisbane,www.tatacliq.com,1653338049809qdg5,Failed,Unsupported card type
CN-14052022-Zp6N-87,87,Dave Parker,23,Large Capacity Blender,Device,Internet Banking,181,$36200,14-05-2022 07:13,Japan,Kyoto,www.amazon.com,1653338049773SW6u,Success,
US-29042022-OCwv-81,81,Joe Jones,25,Frozen Ham,Consumables,card,194,$11640,29-04-2022 11:03,Germany,Berlin,www.amazon.com,1653338049731YOdE,Failed,Incorrect credit card number
DEU-10042022-ds2v-107,107,Sam O'niel,44,Styrofoam Cup Lids,Utensil,UPI,80,$3200,10-04-2022 12:32,Australia,Brisbane,www.jd.com,1653338049818ABaY,Failed,Unsupported card type
JPN-12042022-9zF5-111,111,Lisa Smith,15,Crate of Tomato Sauce,Consumables,Wallet,181,$12670,12-04-2022 13:26,Japan,Tokyo,www.tatacliq.com,1653338049778zU0i,Success,
JPN-15042022-mPGB-88,88,Joe Carter,12,Box of Ensure Strawberry,Consumables,Wallet,162,$11340,15-04-2022 12:21,Australia,Melbourne,www.tatacliq.com,1653338049787uDja,Failed,Over limit
CAN-14042022-M5bI-30,30,Helen Kringler,20,Disposable Styrofoam Bowls,Utensils,Wallet,10,$450,14-04-2022 08:01,Canada,Montreal,www.ebay.com,1653338049774edMB,Success,
US-03052022-Wgts-96,96,Michael Davidson,43,Set of Whisks ,Utensil,card,35,$2100,03-05-2022 11:24,Australia,Sydney,www.flipKart.com,1653338049795I3xZ,Success,
CAN-02042022-NA1O-117,117,Sam Jackson,18,Disposable Plastic Cups,Utensils,card,59,$2360,02-04-2022 08:34,Japan,Tokyo,www.ebay.com,1653338049813OfnN,Success,
AUS-14052022-yAr2-113,113,Lisa O'niel,22,Set of 10 Food Serving Scoops Small,Utensils,Internet Banking,62,$4030,14-05-2022 11:34,Germany,Berlin,www.flipKart.com,1653338049729IKa0,Failed,Insufficient funds
DEU-13052022-kJ8c-142,142,Michael Jones,19,Disposable Styrofoam Cups ,Utensils,card,198,$6930,13-05-2022 10:19,United States,San Franciso,www.ebay.com,1653338049813uTII,Failed,Lost card
JPN-13052022-YtUO-48,48,Dave Jones,27,Crate of Beef ,Consumables,card,15,$6750,13-05-2022 12:03,Germany,Munich,www.amazon.com,16533380497764x9K,Success,
AUS-22042022-YNOH-102,102,Anna Lock,24,Frozen Chicken Drumsticks,Consumables,Wallet,169,$12675,22-04-2022 08:26,Japan,Kyoto,www.tatacliq.com,1653338049784WtqJ,Success,
US-07052022-J9hv-94,94,John Jordan,22,Set of 10 Food Serving Scoops Large,Utensils,Wallet,192,$15360,07-05-2022 07:10,Australia,Sydney,www.tatacliq.com,1653338049794ufBt,Failed,Invalid expiration date
CN-08052022-t5AO-144,144,John Jackson,25,Frozen Ham,Consumables,UPI,190,$11400,08-05-2022 07:06,United States,New York,www.ebay.com,1653338049735j4mr,Failed,Over limit
CN-19052022-OwS1-10,10,John O'niel,19,Disposable Styrofoam Cups ,Utensils,card,78,$2730,19-05-2022 09:14,Canada,Vancouver,www.ebay.com,1653338049743aI5s,Failed,Lost card
AUS-13042022-qwlM-100,100,Michael Parker,47,Sweet Peas,Consumable,Internet Banking,5,$300,13-04-2022 10:15,Australia,Melbourne,www.tatacliq.com,1653338049725NL8q,Success,
JPN-19052022-OOWz-137,137,Michael Kringler,3,Watermelon,Consumables,Wallet,135,$2430,19-05-2022 08:27,China,Shanghai,www.flipKart.com,1653338049761LNct,Failed,Insufficient funds
AUS-08042022-Z1e4-140,140,Omar Robinson,26,Frozen Fish,Consumables,Wallet,107,$16692,08-04-2022 07:18,Germany,Hamburg,www.ebay.com,1653338049784uRCF,Failed,Invalid security code
DEU-02052022-W40X-10,10,John O'niel,19,Disposable Styrofoam Cups ,Utensils,Wallet,51,$1785,02-05-2022 09:57,Canada,Vancouver,www.tatacliq.com,1653338049784GkeF,Failed,Invalid security code
CN-16042022-bnps-123,123,Lisa Kringler,5,Crate of Plastic Knives,Utensils,Internet Banking,38,$1140,16-04-2022 11:23,Japan,Tokyo,www.amazon.com,1653338049772etjy,Success,
US-20042022-IGWF-69,69,Shaun Jordan,22,Set of 10 Food Serving Scoops Small,Utensils,Wallet,130,$8450,20-04-2022 12:20,United States,San Diego,www.tatacliq.com,1653338049797s7bb,Failed,Over limit
CAN-17042022-MTLa-10,10,John O'niel,1,Crate of Bananas,Consumables,Internet Banking,182,$6370,17-04-2022 09:18,Canada,Vancouver,www.tatacliq.com,16533380497390rpg,Success,
CN-16052022-QpFC-62,62,Lisa Doe,14,Disposable Napkins ,Utensils,UPI,42,$1260,16-05-2022 07:17,China,Shanghai,www.tatacliq.com,1653338049793rRT6,Success,
